|0150|32|Giacomel e Bertuol Ltda|1058|77984201000367||9062408909|4117057||Rua Santa Catarina, 1605|1605||Centro|
|0150|33|Paroquia Nossa Senhora De Fatima|1058|18898984000135|||4109302||Rua Santa Catarina, 137|137|Terreo|Centro|
|0150|34|Giacomel e Bertuol Ltda|1058|77984201000103||4070099670|4109302||Av Souza Naves, 545|545||Centro|
|0150|35|Milton Jose Dutkievicz|1058|78794807000130||4250082008|4120903||Rua Laranjeiras, 1390|1390||Centro|
|0150|36|Supermercado Ubialli Ltda|1058|81229932000102||4250097617|4120903||Praca Sao Pedro, 994|994||Centro|
|0150|37|Pagnussat e Marafon Ltda|1058|01040646000165||3240056339|4125209||Rua Concordia, 456|456||Centro|
|0150|38|J.A Scholz e Cia Ltda|1058|77131068000134||3140030553|4124806||Av. Xv De Novembro, 793|793||Centro|
|0150|39|Mercado Marilar Ltda|1058|04565668000137||9023990030|4124806||Rua General Osorio, 308|308||Centro|
|0150|40|Corte & Sal Boutique De Carnes Ltda|1058|31403768000130||9079111012|4106506||Rua Brigadeiro Rocha Loures,283|283|Sl 04|Centro|
|0150|41|Ovidio Gambim|1058|07882240000106||9036573918|4106506||Av Vereador Orlando Ferri,530|530||S.Cristovao|
|0150|42|Joao Batista Pereira De Souza e Cia Ltda|1058|00429824000181||3090190082|4117602||Rua Joaquim Bauz, 837|837||Sao Jose|
|0150|43|Evair Dias Escongisk - Me|1058|27073703000104||9074247587|4117602||Rua Gov. Pedro V. Pargot De Souza,1614|1614||Lagoao|
|0150|44|Dalva Dias De Andrade|1058|76160514000176||3090102302|4117602||Rua Dr Bernardo Rib. Viana, 1191|1191||Centro|
|0150|45|Wanderlei Perego|1058|07978860000143||9037058251|4117602||Av Governador Pedro Vriato P. De S. 1646|1646|Sala|Lagoao|
|0150|46|Mercado Zini Ltda|1058|01771091000121||9012892630|4117602||D. Pedro Viriato Parigot De Souza, 2199|2199||Centro|
|0150|47|Francielli Battisti - Mercearia - Me|1058|15286977000194||9059083080|4115309||Rua Onze, 674|674||Agua Azul|
|0150|48|Comercial Cerealista Mariopolis Ltda|1058|76194539000190||3170006509|4115309||Av. Brasil, 679|679||Centro|
|0150|49|Rombaldi Supermercado Ltda|1058|08771292000178||9040219207|4115309||Rua Vinte Um, 37|37||Centro|
|0150|50|Guerro & Pagnussat Ltda|1058|09461639001030||9081991038|4118501||Av Tupi 6495|6495||Alvorada|
|0150|51|Fontana Debastiani e Cia Ltda|1058|03087545000175||9018156153|4118501||Rua Iguaçu, 815|815||Centro|
|0150|52|Dalmora Zandonai Cia Ltda|1058|76787977000162||3160211821|4118501||Rua Guarani, 285|285||Centro|
|0150|53|Pato Lanches Ltda|1058|82230764000138||3160322496|4118501||Rua Caramuru Esq C/Ararigboia, 201|201||Centro|
|0150|54|Instituto Policlinica Pb|1058|12651010000176|||4118501||Rua Pedro Ramires De Mello, 361|361||Centro|
|0150|55|Rubia Maria Pawlak Sartor & Cia Ltda - Me|1058|28472708000164||9075864806|4118501||Rua Caramuru, 710|710||Centro|
|0150|56|Alceu b Toffolli e Lorena m Toffolli|1058||15854752972||4113304||Fazenda Santa Fé,S/N||3|Herval Grande|
|0150|57|COOPERATIVA AGROINDUSTRIAL NOVICARNES|1058|07411627000265||9064061442|4118501||Ch Sao Bras , S/N|||Zona Rural|
|0150|58|Rodrigo Brandelero Toffolli|1058||01823181929||4105409||Sao Francisco,S/N|||Zona Rural|
|0150|59|Dirceu Mezzaroba|1058||35519843953||4124806||Pt Cl. 96,97,98,99,100,101|97,98||Nova Lurdes|
|0150|60|Lazaro C. Zandona|1058||05611254900||4125209||Paranhos,S/N|||Zona Rural|
|0150|61|Claudio Agostinetto|1058|73751257000159||3210336876|4108403||Rua Sao Benedito 175|175||Cango|
|0150|62|Roseli L. Policeno Me|1058|19242079000195||9071257263|4115408||Av Macali, 633|633||Centro|
|0150|63|C. A. Kekes Rodrigues|1058|11195552000119||9049683402|4128708||Av.Brasil Argentina ,S/N|||Sao Cristovao|
|0150|64|Luiz Carlos Tonial e Cia Ltda|1058|33296746000143||9081090588|4118501||Rua Alexandre Popia   27|27||Planalto|
|0150|65|Manfroi Supermercados Ltda|1058|75962886000587||9068072201|4118501||Rua Itacolomi,2865|2865||Amadori|
|0150|66|Machulek Agroindustrial Ltda|1058|05164950000175||9026474814|4120606||Rua 26 De Março Sn|26 D||Patos Velhos|
|0150|67|Leifran Comercio De Carnes Ltda|1058|05456605000105||9027195048|4119152||Rua Jacob Macanhan, 3336|3336||Jardim Claudia|
|0150|68|Sm Royal Comercio De Alimentos Eirelli|1058|23449869000113||9070634373|4119152||Rua Mandagaçu, 804|804|Loja 02|Emiliano Perneta|
|0150|69|C b p Comercio De Alimentos Eireli|1058|10490086000131||9046248888|4125506||Av Guatupe, 3467|3467||Jd Alvorada|
|0150|70|Comercio De Carnes e Verduras Siclaru Ltda|1058|77724896000186||1015690557|4106902||Rua Capitao Leonidas Marques,  127|127||Uberaba|
|0150|71|Panificadora Pereira Ltda|1058|01972861000102||9014669474|4125506||Rua Dolovico Pissaia, 1369|1369||Jd. Independencia|
|0150|72|Nova Super Lider Comercio De Alimentos Ltda|1058|36046260000145||9083778188|4125506||Rua Adair Pedroso    1049|1049||Ina|
|0150|73|Mini Super Lider Comercio De Alimentos Ltda|1058|36038608000152||9083770527|4125506||Rua Claudio Pereira Da Cruz   553|553||Ina|
|0150|74|Vam Distribuidora e Comercial De Alimentos Eireli Me|1058|15501980000183||9069649707|4106902||Rua Joao Tobias De Paiva Netto   1515|1515||Cajuru|
|0150|75|Eloha Nogueira Da Silva Gessi|1058|04464372000120||9024075882|4125506||Rua Liliam Viana De Araujo, 997|997||Cidade Jardim|
|0150|76|Jacira Da Luz Silva - Minimercado|1058|32126118000157||9079872641|4106902||Rua Leonardo Novicki,1040|1040||Cajuru|
|0150|77|Tarcilio Comercio Carnes e Frios Ltda|1058|76682665000194||1050304449|4125506||Rua Barrao Do Cerro Azul, 1712|1712||Centro|
|0150|78|Açougue e Mercearia Do Tico Ltda|1058|76037944000103||1080087094|4104204||Rua Osvaldo Cruz, 1366|1366||Centro|
|0150|79|Frigo Silva Comercio De Carnes Ltda|1058|15777184000178||9059959791|4125506||Rua Jorge Mansos Do Nascimento T, 940|940|Loja 9|Sao Pedro|
|0150|80|Super Estrela Da Conquista Ltda|1058|10920133000130||9048500983|4106902||Rua Antonio Pastre, 419|419||Cidade Industrial|
|0150|81|Arthur Barao Filho e Cia Ltda|1058|72057912000100||1310119462|4117701||Rua Nodevir Goncalves Cordeiro    86|86||Rocio 2|
|0150|82|Silvana Aparecida Axt Bello & Cia Ltda|1058|07092644000104||9032433410|4119905||Rua Doutor Colars,602|602|A|Centro|
|0150|83|Rogerson Celestino Da Silva Minimercado Eireli Me|1058|30467418000174||9078125109|4119905||Rua Alcindo Santana Nunes 276|276||Boa Vista|
|0150|84|Marileia Prestes Da Silva e Cia Ltda|1058|11379059000159||9050730015|4119905||Rua Joao Kubinski, 25|25||Boa Vista|
|0150|85|Daiane Caroline Bardal|1058|21959363000129||9068826397|4119905||Rua Antonio Saad, 395|395||Jd Carvalho|
|0150|86|Supermercado Pao De Mel Do Paraiso Ltda|1058|09480048000119||9044771419|4119905||Rua Decio Vergani, S/N||Lado 1009|Uvaranas|
|0150|87|Svd Supermercado Ltda|1058|81210825000132||2010470059|4119905||Dr Joaquim De p Xavier, 423|423|Predio|Oficinas|
|0150|88|Joel Dos Santos Comercio De Carnes Me|1058|13950793000151||9056475394|4119905||Av Maria Alvina Primor, 414|414|Jd Primor|Uvaranas|
|0150|89|Super Meat Comercio De Carnes Ltda - Me|1058|26725053000163||9073835981|4104253||Rod Gumercindo Boza,18000|18000||Sede|
|0150|90|Betinardi e Cia Ltda|1058|76634575000128||1030150577|4105805||Rua Angelo Falavinha Dal Pra, 55|55||Jd Das Graças|
|0150|91|Superlider Comercio De Alimentos Ltda|1058|12078145000194||9052269323|4104006||Av Jose Sbalcheiro   335|335||Jardim Paulista|
|0150|92|Opcao Carnes Nobres Ltda - Me|1058|27457623000144||9074689849|4106902||Rua Bortolo Gusso,245|245||Capao Raso|
|0150|93|Frigalon Com. Atacadista De Carnes Bov. Suínas e Deriv. Ltda|1058|07230454000106||9052270097|4119152||Av Maringa, 333|333||Emiliano Perneta|
|0150|94|Boutique Da Carne Laboucherie Comercio Alimentos Ltda - Me|1058|08254298000178||9038218686|4106902||Rua Arion Niepce Da Silva, 203|203|Lj 01|Portao|
|0150|95|Melo e Lima Comercio De Alimentos Ltda - Me|1058|07847225000127||9036373820|4106902||Rua Arnaldo Tha, 658|658||Fazendinha|
|0150|96|Silva e Molina Supermercados Ltda|1058|10750293000188||9047611170|4106902||Rua Padre Jose Lopacinski, 1170|1170||Cidade Industrial|
|0150|97|Comercio De Carnes Ricieri Ltda|1058|77537603000151||1014039399|4106902||Av. Sao Jose, 1018|1018||Cristo Rei|
|0150|98|P a De Vargas e Cia Ltda|1058|15568037000198||9059726266|4104428||Av Jose Antunes Fabricio 2358|2358||Centro|
|0150|99|Helio Miguel Stroparo Supermercados Ltda|1058|04169552000189||9024468000|4110201||Rua Visconde De Guarapuava, 600|600||Centro|
|0150|100|Helio Miguel Stroparo Supermercado Ltda|1058|04169552000260||9041481720|4110201||Rua Sete De Setembro, 14|14||Centro|
|0150|101|Super Mill Supermercados Eireli|1058|04981580000368||9079813807|4109401||Av Ver Rubem Siqueira Ribas,3676|3676||Santa Cruz|
|0150|102|Pecuária Gehlen Ltda|1058|20118617000202||9070312848|4114401||Loc Morro Verde, S/N|||Zona Rural|
|0150|103|Comercio Varegista De Generos Alimenticios Boqueirao Ltda Me|1058|23797573000193||9071008204|4109401||Rua Leonardo Coblinski, 371|371||Boqueirao|
|0150|104|Madalena Koloda Rodrigues & Cia Ltda|1058|80786189000129||4010200984|4109401||Rua Saldanha Marinho,2828|2828|Centro|Dos Estados|
|0150|105|Pedro Soveral Bortot|1058||65547020915||4118501||Fazenda Morro Verde,S/N|||Sao Roque Do Chopim|
|0150|106|Vera Lucia Carneiro Guedes|1058|34489472000171||9082312959|4103222||Rua Ignacio Drancka 250|250||Centro|
|0150|107|Super Mill Supermercados Eireli|1058|04981580000287||9060171308|4109401||Rua Padre Honorino Joao Muraro, 318|318||Vila Carli|
|0150|108|Super Mill Supermercado Eireli - Epp|1058|04981580000104||9025651089|4109401||Rua Pedro De Siqueira, 1039|1039||Santana|
|0150|109|I.A.F. Dos Santos Me|1058|25301923000104||9072924603|4109401||Av Manoel Ribas,1202|1202|Sala 01|Santana|
|0150|110|Branutri Alimentacao e Nutricao - Eireli - Me|1058|27299849000164||9074481180|4118501||Rua Altamira,611|611||Bonatto|
|0150|111|Pecuaria Gehlen Ltda|1058|20118617000202||9070312848|4114401||Loc. Morro Verde, S/N||Rural|Zona Rural|
|0150|112|Luiz Carlos Drago|1058||75911027968||4126272||Lotes Rurais,  S/N||Interior|Comunidade Linha Paes|
|0150|113|San Rafael Combustíveis|1058|75021519001801||9076269898|4106506||Rod.Br 158 S/N Km 505, 505|505||São Cristovão|
|0150|114|Seleção Monjoleiro Eireli|1058|19740986000164||9065643003|4104808||Rua Manaus 2161|2161||Cancelli|
|0150|115|Conrado Alimentos Ltda - Me|1058|01017973000368||9077972606|4113304||Rua Marechal Candido Rondon,1700|1700||Centro|
|0150|116|Hamud Supermercado Ltda|1058|06191455000118||9030208061|4113304||Rua Marechal Candido Rondon, 1631|1631||Centro|
|0150|117|Franciele Marangon e Cia Ltda|1058|74041666000124||3460005115|4126272||Av Iguaçu , 1|1||Centro|
|0150|118|Alderi De Cesaro & Cia Ltda-Me|1058|01973331000170||9032544247|4125209||Rua Concordia, 393|393||Centro|
|0150|119|Adao Checheleski|1058|03250936000169||9018703650|4105409||Rua Das Canelas, 4066|4066||Cristo Rei|
|0150|120|Ab Tonin Com. De Generos Alimenticios|1058|09617209000173||9044442431|4118501||Rua Nereu Ramos, 1160|1160||Vila Isabel|
|0150|121|Comercial Pato Branco Ltda|1058|79851291000181||3160015992|4118501||Av Tupi, 3233|3233||Baixada|
|0150|122|Branutri Alimentacao e Nutricao Eireli|1058|27299849000164||9074481180|4118501||Rua Altamira,, 611|, 611||Bonato|
|0150|123|Cooperativa Agroindustrial Novicarnes|1058|07411627000184||9034017104|4118501||Rod Pr 469 Km 04|04|Passo Da Pedra|Passo Da Pedra|
|0150|124|Brock e Santos Auto Posto Ltda|1058|04289421000135||9022820688|4122156||Rua Xv De Novembro, S/N|||Pq Industrial|
|0150|125|Assoc Dos Amigos De Prevençao Do Cancer|1058|08696045000154|||4118501||Rua Teofilo Augusto Loiola, 360|360||Sambugaro|
|0150|126|Souza & Guedes Ltda|1058|11416735000117||9050540747|4118501||Rua Fiorelo Zandona,1620|1620||Santa Terezinha|
|0150|127|Soeli Ione Klaesener Martinazzo|1058|05746931000157||9028359206|4118501||Rua Gelcino Martignoni, 664|664||Sao Francisco|
|0150|128|Nestor Lachman e Cia Ltda|1058|79863890000115||3160010680|4118501||Rua Procopio De Lima, 460|460|||
|0150|129|Chicouski Comercio De Carnes Ltda|1058|35198943000155||9083007777|4118501||Rua Itacolomi 1276|1276||Centro|
|0150|130|Jose Hamilton Moss Filho|1058||47875348900||4109401||Est.De Palmeirinha a Goioxi,S/N||Palmeirinha|Zona Rural|
|0150|131|Vilacos Implementos Rodoviarios e Agricolas Eireli|1058|05366161000117||9027437580|4118402||Rod Br 376 Km 105, 0|0||Jardim Morada Do Sol|
|0150|132|Ivanir Halas|1058|04677839000110||9024431263|4118501||Rua Luiz Parzianello, 27|27||Fraron|
|0150|133|Posto Campo Largo Ltda|1058|75806349000114||1080057420|4104204||Br 277 Km 126, 4005|4005||Bom Jesus|
|0150|134|Ivaldir Gemi|1058|81071482000172||3160290004|4118501||Br 158 - Km 532|532|||
|0150|135|Wm Comercio De Borrachas Ltda|1058|35338379000129||797539796115|3543402||Rua Marajo, 460|460||Vila Virginia|
|0150|136|Coelli & Cia Ltda|1058|06062873000105||9031029691|4108403||Rua Antonio Carneiro Neto,501|501||Alvorada|
|0150|137|Elto Maronezi e Cia Ltda Me|1058|77814531000142||3210003982|4108403||Rua Ponta Grossa, 1913|1913||Centro|
|0150|138|L.A Dall Acqua e Cia Ltda|1058|82311580000100||9026834454|4115408||Rua Emelio Magno Glatt, 350|350||Centro|
|0150|139|Supermercado Irmaos Dapont Ltda|1058|05123282000138||9026101899|4121604||Rua Wenceslau Braz 161|161||Centro|
|0150|140|J. Foscharini Ltda|1058|81661886000116||3090041915|4117602||Rua Antonio Batista Ribas, 84|84||Centro|
|0150|141|N Tonial e Cia Ltda|1058|77716249000203||9034937122|4117602||Rua Marechal Deodoro, 1230|1230||Centro|
|0150|142|Marini & Piton Ltda|1058|02101569000179||9014105856|4117602||Rua Rafael Ribas, 50|50||Centro|
|0150|143|Gustavo Schereiner Pedroso - Me|1058|27016590000105||9074168369|4105706||Rua Olimpio Branco Miranda,472|472|Anexo Sala|Bela Vista|
|0150|144|Supermercado Mariopolis Ltda|1058|76901081000162||3170011006|4115309||Av Brasil, 588|588||Centro|
|0150|145|Slonski e Cia Ltda|1058|79846275000109||3160001002|4118501||Rua Guarani, 640|640||Centro|
|0150|146|F. Mulinaro e Cia Ltda|1058|05918873000100||9029228571|4118501||Rua Parana, 379|379||Centro|
|0150|147|Restaurante Angelica Regina Ltda|1058|20376146000143||9066566550|4118501||Av. Tupi, 885|885||Vila Isabel|
|0150|148|Eduardo Augusto Guerra|1058||00761188940||4118501||Rua Itabira    1565|1565||Centro|
|0150|149|Instal. Materiais Eletr. Vividense Ltda|1058|76995984000150||3160152205|4118501||Rua Tapajos 947|947||Centro|
|0150|150|F Zancanaro Terraplenagem|1058|05461328000200||9065283635|4106506||Rod Br 158, S/N - Km 499,20|||Fazenda Palmeirinha|
|0150|151|Antonio Joel Duarte|1058||94111545904||4118501||Rua Joao Penso, 916|916||Aereoporto|
|0150|152|Bimaq Maquinas e Equipamentos Ltda|1058|09509931000194||9043816400|4118501||Av Tupi, 3108|3108||Centro|
|0150|153|Copamol - Comercio De Fixadores Ltda Me|1058|77129567000197||3160146906|4118501||R Farrapos 10 - Loja, 02|02||Centro|
|0150|154|Verdesul Maquinas Agricolas Ltda|1058|03961400000151||9021537990|4118501||Rua Jose Leonardi, 35|35||Aeroporto|
|0150|155|Mitra Diocesana De Palmas e Fco Beltrao|1058|75661264001086|||4103222||Av Padre Ivo Zolet, 255|255||Centro|
|0150|156|Mitra Diocesana De Palmas|1058|75661264000195|||4103222||Linha Santo Expedito,S/N|||Santo Expedito|
|0150|157|Bugs e Hofman Ltda|1058|21289080000117||9068325509|4118501||Rua Doutor Joao Juglair Junior, 114|114||Sao Francisco|
|0150|158|Darci Atilio Furlan|1058||45318662900||4108403||Lote 36 ,Gleba 50 Fb|Gleba||Linha Gaucha|
|0150|159|Comercio De Combustiveis Pastorello Ltda|1058|79964177000168||3160258380|4118501||Trevo Br 158 - Km 532 N§ 380|532||Trevo|
|0150|160|Comercial De Tintas Dois Amigos Ltda - Me|1058|26704459000160||9073811535|4118501||R Tamoio, 187|187||Centro|
|0150|161|Acessorios e Peças Galeazzi Ltda|1058|13328044000197||9055068701|4118501||Rua Tapir 1210|1210||Centro|
|0150|162|Big Pecas - Gmc Pecas e Aces.P/ Veic Ltda|1058|10413999000154||9045834996|4118501||Av Brasil,241|241||Centro|
|0150|163|Prime Fracionadora e Comercio Ltda|1058|29725324000179||9077399884|4104808||Rua Onix, 74|74||Esmeralda|
|0150|164|Goldoni Com. De Produtos De Limpeza Ltda|1058|10805461000195||9048416338|4104808||Rua Marechal Deodoro, 2509|2509||Centro|
|0150|165|Imprepel Grafica & Editora Ltda.|1058|82076977000157||3160319274|4118501||Pioneiro Avelino a Chioquetta, 50|50||Planalto|
|0150|166|Inga Veiculos Ltda|1058|01994951000277||9017490947|4128708||Br 158 Km280|80||Interior|
|0150|167|Jarvis Do Brasil Ferramentas Industriais Ltda|1058|46537536000141||244136140116|3509502||Rua James Clerk Maxwell, 620|620||Condominio Techno|
|0150|168|Eletrotrafo Produtos Eletricos Ltda|1058|80224785000549||9076716665|4118501||Rua Tamoio, 1800|1800||Trevo Da Guarany|
|0150|169|Biovalle Soluçoes Ambientais Ltda - Me|1058|14721766000170||9067697607|4127700||Rua São Paulo, 220|220||Jd Porto Alegre|
|0150|170|Furgoes Parana Ltda|1058|08822584000192|||4118501||Marginal Br 158, N. 10590|N. 1||Pq Industrial - Planalto|
|0150|171|Petryaco Industria e Comercio De Aco Ltda.|1058|04726302000100||9024608619|4118501||Rua Brasilia, 100|100||Brasilia|
|0150|172|Auto Eletrica Borsati Ltda|1058|75128074000107||3160200110|4118501||Br 158 Km 533|533|||
|0150|173|Conrado Alimentos Ltda - Me|1058|01017973000104||9015505572|4113304||Rua Alberto Minski, 200|200|Barracao 1 e 2|Vila Industrial|
|0150|174|Superzul Supermercado Ltda|1058|00117417000139||3110119100|4105706||Av Nossa Senhora Da Luz, 603|603||Centro|
|0150|175|Remanso Da Pedreira - Remap|1058|09379739000120|||4118501||Estm Linha Sao Bras,S/N||Cxpst 150 Km 2|Zona Rural|
|0150|176|Bianchi e Filhos Ltda|1058|85073732000164||3160361807|4118501||Av Tupi,2828|2828||Centro|
|0150|177|Mmp Folle Comercio e Servicos Ltda Me|1058|12939881000190||9072880134|4118501||Rua Itabira, 1161|1161||Centro|
|0150|178|Mannes Mangueiras e Vedacoes Ltda|1058|80645286000100||252129571|4208906||Joao Planinscheck, 807|807||Nova Brasilia|
|0150|179|Trilha Diesel Comb Ltda|1058|07250212000176||9033867031|4113304||Rod Br 277 Km 452|452||Vila Industrial|
|0150|180|Enerquimica -Prod. Quimicos Energia Ltda|1058|78705928000169||3160234104|4118501||Rua Leopoldino Fasolin, 151|151||Dal Ross|
|0150|181|Monir Kwiatkowski|1058||02096244935||4103222||Linha Sao Sebastiao, S/N|||Zona Rural|
|0150|182|San Rafael Sem. e Cereais Ltda - Fl03|1058|75021519000317||3130092208|4106506||Rod Br 373 Km 97 S/N|97 S||Trevo|
|0150|183|Pecuária Gehlen Ltda|1058|20118617000113||9066979200|4109658||Fazenda Umbu, 01|01||Interior|
|0150|184|Pecuaria Gehlen Ltda|1058|20118617000113||9066979200|4109658||Fazenda Umbu, S/N|||Zona Rural|
|0150|185|Bruno Felipe Simiao - Me|1058|19402154000138||9065456327|4118501||Rua Jose Tatto, 380|380||Fraron|
|0150|186|Eugenio Luiz Prechlak Me|1058|00837946000107||9053369836|4103222||Rua Alberto Gemme,642|642|Sala 02|So Pedro|
|0150|187|Iraci Maria Da Silva Me|1058|20953560000178||9067374697|4103222||Av Padre Ivo Antonio Zolet, 709|709||Centro|
|0150|188|Ctg - Tarca Nativista|1058|78685666000118|||4118501||Rua Lidio Guerra, 570|570||La Salle|
|0150|189|San Rafael Sementes e Cereais Ltda|1058|75021519000317||3130092208|4106506||Br 373 Km 97|97|,|Trevo|
|0150|190|Amarildo e Rozivani F.Smaniotto|1058||50236946900||4107850||Linha Sao Jorge, S/N||Linha Sao Jorge, S/N|Rural|
|0150|191|Flessak Industria Mecanica Ltda - Epp|1058|79211868000190||3200002465|4115408||Rua Emilio Magno Glatt,692|692||Centro|
|0150|192|M Ribeiro - Comercio De Subprodutos Bovi|1058|10459464000114||9046418473|4101408||Est Sebastiao Piasa 2040|2040|Apucacarana/Riobom|Parque Industrial Zona Oeste|
|0150|193|Aroma Da Carne Comercio De Alimentos Ltda|1058|04853997000183||9025217630|4119152||Rua Euclides Da Cunha, 416|416||Nucleo Colonial De|
|0150|194|Adriana De Fatima Terleski Acougue Me|1058|31232447000110||9078920340|4106902||Rua Halim Youssef Ghanem,211|211||Cidade Industrial|
|0150|195|Eliseu Fernando Telli|1058||01886140952||4122156||Sitio Chapadao Do Ceu, S/N|||Linha Vailatti|
|0150|196|Supermercado Araca Ltda|1058|08541225000167||9039315588|4109401||Judite Bastos Oliveira 498|498||Jardim Das Americas|
|0150|197|Frigorifico Cascatinha Ltda Me|1058|18067414000101||9062921223|4113304||Rod Br 277, Km 455|Km 4||Margem Da Rodovia|
|0150|198|Sergio Catafesta|1058|03109271000178||9018175026|4125209||Rua Concordia, 321|321||Centro|
|0150|199|Bruna Caroliny Alves Produtos Alimenticios|1058|30547685000151||9078210807|4109807||Rua Sao Vicente De Paula,300|300|Fdo Fds|Centro|
|0150|200|Arcelor Mittal Brasil S.A|1058|17469701016847||9067256651|4118501||Rod Br 158 10180,Setor a|Setor||Industrial|
|0150|201|Parana Equipamentos S.A. Matriz|1058|76527951000185||1010747305|4106902||Br 116 Km 100, 11807|1180||Vila Hauer|
|0150|202|Anhambi Alimentos Ltda|1058|78569688000708||9073999909|4118501||Rua Via Do Conhecimento, 2000|2000||Fraron|
|0150|203|Cooperativa Agraria Agroindustrial|1058|77890846000411||4010367412|4109401||Av Parana, 211|211||Colonia Vitoria|
|0150|204|Cooperativa Agropecuaria Tradicao|1058|05528196001500||9067567495|4105706||Avenida Nossa Senhora Da Luz, 3269|3269||Centro|
|0150|205|Primato Cooperativa Agroindustrial|1058|02168202003198||9074045364|4128609||Rod Pr 475, Sn|Sn||Zona Rural|
