|0200|1379|Sal 1 Kg|||000008|00|25010020||25||17,00|
|0200|1313|Aromatizante|||000008|00|33079000||33||17,00|
|0200|1300|Oleo 15w40|||000008|00|27101932||27||17,00|
|0200|1315|Agranel Lt Arla|||000008|00|31021010||31||17,00|
|0200|1314|Silicone|||000008|00|39100012||39||17,00|
|0200|1272|Filtro De Oleo|||000008|00|84212300||84||17,00|
|0200|1273|Elemento Filtra|||000002|00|84219999||84||17,00|
|0200|1269|Oleo De Freio|||000008|00|38190000||38||17,00|
|0200|1270|Filtro Combustivel|||000002|00|84212300||84||17,00|
|0200|1271|Lubrificante Synthetic|||000010|00|84212300||84||17,00|
|0200|017|Lamina Aproveitamento|||000004|00|44041000||44||0,00|
|0200|1262|Parafuso Fenda|||000002|00|73181500||73||17,00|
|0200|1324|Rolo Anti Respingo|||000008|00|96034010||96||17,00|
|0200|1325|Pincel|||000002|00|96034090||96||17,00|
|0200|1326|Graute Microconcreto|||000011|00|38245000||38||17,00|
|0200|1327|Desempenaderia|||000008|00|39259090||39||17,00|
|0200|1328|Tinta Industrial|||000012|00|32089010||32||17,00|
|0200|1330|Areia|||000013|00|25059000||25||17,00|
|0200|1331|Vergalhao Ferro|||000008|00|72142000||72||17,00|
|0200|1332|Pedra Pedrisco|||000009|00|25169000||25||17,00|
|0200|1333|Ligacao Rep Jardim|||000008|00|85393100||85||17,00|
|0200|1334|Guarda Chuva|||000008|00|66019110||66||17,00|
|0200|1335|Esguicho|||000002|00|79070090||79||17,00|
|0200|1336|Corante|||000002|00|32041920||32||17,00|
|0200|1337|Thinner|||000002|00|38140090||38||17,00|
|0200|1338|Brita|||000013|00|25171000||25||17,00|
|0200|1339|Parafuso Wc Bucha|||000002|00|73181200||73||17,00|
|0200|1340|Bolsa Espude Lig Wc|||000002|00|39172900||39||17,00|
|0200|1341|Anel Cera Vaso|||000014|00|40069000||40||17,00|
|0200|1342|Cal|||000002|00|13019090||13||17,00|
|0200|1343|Piso Carmelo|||000003|00|69072200||69||17,00|
|0200|1345|Armacao Trelicada|||000008|00|73084000||73||17,00|
|0200|1346|Prego|||000015|00|73170090||73||17,00|
|0200|227|Tubo Esgoto Plastilit 200mm|||000009|00|39172300||39||17,00|
|0200|337|Lixa Cs 538 z Tiras St/150/S/1600x1800|||000002|00|68051000||68||12,00|
|0200|807|Tupy Fg Curva Femea 90 150ºbsp 1.1/2"|||000002|00|73071990||73||17,00|
|0200|845|Conector Retificador Sp 669|||000002|00|85369090||85||17,00|
|0200|919|Trena 5 Mx16mm|||000002|00|90178010||90||17,00|
|0200|1329|Cimento|||000005|00|25232910||25||17,00|
|0200|1205|Arruela|||000008|00|73182200||73||17,00|
|0200|1344|Registro Esfera|||000008|00|84819010||84||17,00|
|0200|1242|Porca Sextavada|||000002|00|73181600||73||17,00|
|0200|1248|Condulete|||000002|00|39174090||39||17,00|
|0400|0000000001|Venda Produção Estabelecimento|
|0400|0000000002|Compra Mat. Prima Para Industrialização|
|0400|0000000003|Venda Produção Estabelecimento|
|0400|0000000004|Remessa Por Conta e Ordem De Terceiros|
|0400|0000000005|Venda Remetida Industrializacao Por Conta e Ordem Terceiros|
|0400|0000000006|Venda De Produção P/ Exportação|
|0400|0000000007|Compra De Material P/ Unso Ou Consumo|
|0400|0000000008|Devolução De Venda|
|0400|0000000009|Compra De Material P/ Uso Ou Consumo|
|0140|003|Laminadora São Caetano Ltda.|04586156000319|SC|257001727|4209300|||
|0150|1|Rkr Florestal Ltda|1058|26440544000168||258165332|4209300||Avenida: Luiz De Camoes, 814|814||Coral|
|0150|2|Mary Stradioto Neto Me|1058|34284826000141||260164690|4209300||Rua America Do Sul, 178|178||Frei Rogerio|
|0150|3|Transcomex Transportes e Logistica Eireli|1058|08513698000150||255311656|4208203||Rua: José Siqueira. 377 Sala 04|377||Ressacada|
|0150|4|Expresso Sao Miguel Ltda|1058|00428307000783||255243200|4216057||Monte Alegre, 111 Rod Br 470, Km 225|111||Interior|
|0150|5|Klabin S/A|1058|89637490013476||253691320|4204558||Br 116 Km 218, S/N|||Centro|
|0150|6|L Schmaedecke Comercio e Industria Ltda|1058|84933969000105||250024055|4209300||Rua: Olimpio Sales De Oliveira, 1000|1000||Ferrovia|
|0150|7|Qualypack Embalagens Ltda Me|1058|08325528000142||3820022467|4313375||Rua Da Pedreira, 3130|3130||Floresta|
|0150|8|Polo Films Industria e Comercio S.A.|1058|26051817000263||0780108833|4312401||Est Br 386 Km 423, Sn|Sn|Gp 01|Distrito Indl|
|0150|9|Ouro Grandys Florestal Ltda|1058|17515951000104||256950750|4211751||Rod Sc 425 Km 36, 308|308||Area Indl|
|0150|10|Nova Era Comercio De Pecas Eireli|1058|14211243000183||256504415|4215505||Av Israel Granemann De Souza, 300|300||Por Do Sol|
|0150|11|Importadora Maderera Imperial Sa De Cv|04936||||||Republica, #819|#819|C.P. 44329|Col. Belisario Dominguez|
|0150|12|Specht Produtos Alimenticios Ltda|1058|84584515000176||250001950|4209003||Rua Luiz Specht,50|50||Centro|
|0150|13|Loja Do Mdf - Distribuidora e Com Mad e Ferragens Ltda|1058|14988246000128||256630690|4209300||Av Presidente Vargas, 2237|2237||Coral|
|0150|14|Onix Com De Ferramentas Eireli|1058|28395992000112||258426098|4214003||R Paulo Cipriani, 100|100||Rio Ferro|
|0150|15|Maw Maquinas Wiggers Ltda|1058|80082860000150||251548279|4209300||Av. Dom Pedro Ii, 128|128||Coral|
|0150|16|Disman Mang e Vedações Ltda|1058|02361304000100||253636078|4209300||Av Presidente Vargas, 1912|1912||Coral|
|0150|17|Gvc Eletricidade Ltda Me|1058|08957686000115||256579300|4209300||Rua Bernardo Goncalves Kustes, 1000|1000||Sao Miguel|
|0150|18|Castanhel Distr Prod Limp Ltda|1058|81002990000107||252759575|4209300||Rua Edgar s Ramos 189|189||Santa Maria|
|0150|19|Microlages Informatica Ltda|1058|06040884000194||254694829|4209300||Rua Manoel Thiago De Castro, 57|57||Centro|
|0150|20|Auge Metal Mecanica Ltda Me|1058|26590863000150||258184892|4202404||Rua Oscar Joao Rausch, 121|121||Badenfurt|
|0150|21|Jose Antonio De Souza Peças -Me|1058|07512008000186|||4204558||Rua Hortencio Alves Rodrigues, 364|364||Planalto Serrano|
|0150|22|Mat Constr Estrela Ltda- Epp|1058|03714718000138||254025889|4204558||Rua João Nunes Do Amaral, 1123 Sala 2|1123||Centro|
|0150|23|Carlos Kracik Rosa|1058||00396001904||4216800||Loc De Pinheiros Ralos, Sn|Sn||Interior|
|0150|24|Danyela Rios Seijas|1058|27439133000115||258291621|4204558||Av Tancredo Neves, 305|305||Centro|
|0150|25|Xavier & Deggenone Ltda|1058|08844129000350||257883657|4204558||Av Juscelino k De Oliveira, 1720|1720||Sao Joao|
|0150|26|Ajj Com De Alimentos Ltda|1058|20723339000123||254742761|4209300||R Joaquim Borges De Mello, 56|56||Coral|
|0150|27|Poli Ipiranga Com Comb e Lubrif. - Delta|1058|04574952000170||254261086|4204558||Rodovia Br 116 Km 216,01|01||N Sra Aparecida|
|0150|28|Dumas Com De Veiculos Ltda|1058|07897939000301||9061093955|4108403||R Vereador Romeu Lauro Werlang, 520|520||Centro|
|0150|29|Santa Barbara Ind e Com De Madeiras|1058|27710207000106||258325178|4211751||Av Luiz Deboite, 747|747||Casa Branca|
|0150|30|Lenzi e Filhos Ltda|1058|80126840000134||251605000|4204558||Av Pres. Tancredo Neves, 771|771||Centro|
|0400|0000000001|Venda Produção Estabelecimento|
|0400|0000000002|Compra Mat. Prima Para Industrialização|
|0400|0000000003|Venda Produção Estabelecimento|
|0400|0000000004|Remessa Por Conta e Ordem De Terceiros|
|0400|0000000005|Venda Remetida Industrializacao Por Conta e Ordem Terceiros|
|0400|0000000006|Venda De Produção P/ Exportação|
|0400|0000000007|Compra De Material P/ Unso Ou Consumo|
|0400|0000000008|Devolução De Venda|
|0400|0000000009|Compra De Material P/ Uso Ou Consumo|
|0500|01012009|04|A|6|31010101002|VENDA BRUTA DE MERCADORIAS|||
|0500|01012009|04|A|6|31010602015|ASSOCIAÇÃO|||
|0990|215|
|A001|1|
|A990|2|
|C001|0|
|C010|04586156000238|2|
|C100|1|0|5|55|00|1|000008567|42210804586156000238550010000085671000000262|02082021|02082021|718,17|1|0,00|0,00|718,17|0|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|11,85|54,58|0,00|0,00|
|C170|001|050||12,94000|000001|718,17|0,00|0|051|5101|0000000001|0,00|0,00|0,00|0,00|0,00|0,00|0|00||718,17|||01|718,17|1,6500|||11,85|01|718,17|7,6000|||54,58||
|C100|0|1|6|01|00|6|000002862|42210884953969000105550060000028621000036271|02082021|02082021|7980,00|1|0,00|0,00|7980,00|1|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|131,67|606,48|0,00|0,00|
|C170|001|101||38,00000|000001|7980,00|0,00|0|051|1101|0000000002|0,00|0,00|0,00|0,00|0,00|0,00|0|00||7980,00|||54|7980,00|1,6500|||131,67|54|7980,00|7,6000|||606,48||
|C100|1|0|7|55|00|1|000008569|42210804586156000238550010000085691000008519|03082021|03082021|93007,51|1|0,00|0,00|88578,58|0|0,00|0,00|0,00|88578,58|10629,43|0,00|0,00|4428,93|1461,55|6731,97|0,00|0,00|
|C170|001|070||1594,00000|000002|88578,58|0,00|0|000|6101|0000000003|88578,58|12,00|10629,43|0,00|0,00|0,00|0|50||88578,58|5,00|4428,93|01|88578,58|1,6500|||1461,55|01|88578,58|7,6000|||6731,97||
|C100|1|0|7|55|00|1|000008571|42210804586156000238550010000085711000008517|03082021|03082021|44495,94|2|0,00|0,00|44495,94|1|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|734,19|3381,69|0,00|0,00|
|C170|001|081||893,04000|000003|41553,15|0,00|0|000|6924|0000000004|0,00|0,00|0,00|0,00|0,00|0,00|0|50||41553,15|||01|41553,15|1,6500|||685,63|01|41553,15|7,6000|||3158,04||
|C170|002|081||63,24500|000003|2942,79|0,00|0|000|6924|0000000004|0,00|0,00|0,00|0,00|0,00|0,00|0|50||2942,79|||01|2942,79|1,6500|||48,56|01|2942,79|7,6000|||223,65||
|C100|1|0|8|55|00|1|000008570|42210804586156000238550010000085701000009150|03082021|03082021|46720,74|1|0,00|0,00|44495,94|1|0,00|0,00|0,00|44495,94|5339,51|0,00|0,00|2224,80|734,19|3381,69|0,00|0,00|
|C170|001|081||63,24500|000003|2942,79|0,00|0|000|6122|0000000005|2942,79|12,00|353,13|0,00|0,00|0,00|0|50||2942,79|5,00|147,14|01|2942,79|1,6500|||48,56|01|2942,79|7,6000|||223,65||
|C170|002|081||893,04000|000003|41553,15|0,00|0|000|6122|0000000005|41553,15|12,00|4986,38|0,00|0,00|0,00|0|50||41553,15|5,00|2077,66|01|41553,15|1,6500|||685,63|01|41553,15|7,6000|||3158,04||
|C100|0|1|9|01|00|1|000011300|42210817515951000104550010000113001106551123|03082021|03082021|73294,20|1|0,00|0,00|73294,20|0|0,00|0,00|0,00|0,00|0,00|0,00|0,00|3490,20|1151,77|5305,10|0,00|0,00|
|C170|001|015||58,17000|000004|69804,00|0,00|0|051|1101|0000000002|0,00|0,00|0,00|0,00|0,00|0,00|0|00||69804,00|5,00|3490,20|54|69804,00|1,6500|||1151,77|54|69804,00|7,6000|||5305,10||
|C100|0|1|10|01|00|1|000002605|42210814211243000183550010000026051361226489|02082021|02082021|5600,00|1|0,00|0,00|5600,00|1|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|92,40|425,60|0,00|0,00|
|C170|001|101||35,00000|000001|5600,00|0,00|0|051|1101|0000000002|0,00|0,00|0,00|0,00|0,00|0,00|0|00||5600,00|||54|5600,00|1,6500|||92,40|54|5600,00|7,6000|||425,60||
|C100|0|1|6|01|00|6|000002872|42210884933969000105550060000028721000036375|03082021|03082021|5764,00|1|0,00|0,00|5764,00|0|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|95,11|438,06|0,00|0,00|
|C170|001|101||28,82000|000001|5764,00|0,00|0|051|1101|0000000002|0,00|0,00|0,00|0,00|0,00|0,00|0|00||5764,00|||54|5764,00|1,6500|||95,11|54|5764,00|7,6000|||438,06||
|C100|1|0|11|55|00|1|000008572|42210804586156000238550010000085721000009677|04082021|04082021|119040,27|1|0,00|0,00|119040,27|0|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|
|C170|001|069||50,67700|000004|119040,27|0,00|0|041|7101|0000000006|0,00|0,00|0,00|0,00|0,00|0,00|0|53|||||08|||||0,00|08|||||0,00||
|C100|1|0|11|55|00|1|000008574|42210804586156000238550010000085741000009671|04082021|04082021|119040,27|1|0,00|0,00|119040,27|0|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|
|C170|001|069||50,67700|000004|119040,27|0,00|0|041|7101|0000000006|0,00|0,00|0,00|0,00|0,00|0,00|0|53|||||08|||||0,00|08|||||0,00||
|C100|1|0|11|55|00|1|000008573|42210804586156000238550010000085731000009674|04082021|04082021|117223,25|1|0,00|0,00|117223,25|0|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|
|C170|001|069||24,16600|000004|60298,04|0,00|0|041|7101|0000000006|0,00|0,00|0,00|0,00|0,00|0,00|0|53|||||08|||||0,00|08|||||0,00||
|C170|002|069||5,33400|000004|10858,96|0,00|0|041|7101|0000000006|0,00|0,00|0,00|0,00|0,00|0,00|0|53|||||08|||||0,00|08|||||0,00||
|C170|003|069||8,00200|000004|18796,70|0,00|0|041|7101|0000000006|0,00|0,00|0,00|0,00|0,00|0,00|0|53|||||08|||||0,00|08|||||0,00||
|C170|004|069||5,35800|000004|10907,82|0,00|0|041|7101|0000000006|0,00|0,00|0,00|0,00|0,00|0,00|0|53|||||08|||||0,00|08|||||0,00||
|C170|005|069||2,67900|000004|5453,91|0,00|0|041|7101|0000000006|0,00|0,00|0,00|0,00|0,00|0,00|0|53|||||08|||||0,00|08|||||0,00||
|C170|006|069||5,35800|000004|10907,82|0,00|0|041|7101|0000000006|0,00|0,00|0,00|0,00|0,00|0,00|0|53|||||08|||||0,00|08|||||0,00||
|C100|0|1|10|01|00|1|000002623|42210814211243000183550010000026231385074121|03082021|04082021|5600,00|1|0,00|0,00|5600,00|1|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|92,40|425,60|0,00|0,00|
|C170|001|101||35,00000|000001|5600,00|0,00|0|051|1101|0000000002|0,00|0,00|0,00|0,00|0,00|0,00|0|00||5600,00|||54|5600,00|1,6500|||92,40|54|5600,00|7,6000|||425,60||
|C100|0|1|10|01|00|1|000002609|42210814211243000183550010000026091173965236|02082021|03082021|5600,00|1|0,00|0,00|5600,00|1|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|92,40|425,60|0,00|0,00|
|C170|001|101||35,00000|000001|5600,00|0,00|0|051|1101|0000000002|0,00|0,00|0,00|0,00|0,00|0,00|0|00||5600,00|||54|5600,00|1,6500|||92,40|54|5600,00|7,6000|||425,60||
|C100|0|1|6|01|00|6|000002874|42210884933969000105550060000028741000036396|03082021|03082021|7980,00|1|0,00|0,00|7980,00|1|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|131,67|606,48|0,00|0,00|
|C170|001|101||38,00000|000001|7980,00|0,00|0|051|1101|0000000002|0,00|0,00|0,00|0,00|0,00|0,00|0|00||7980,00|||54|7980,00|1,6500|||131,67|54|7980,00|7,6000|||606,48||
|C100|0|1|6|01|00|6|000002864|42210884933969000105550060000028641000036292|03082021|03082021|7980,00|1|0,00|0,00|7980,00|1|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|131,67|606,48|0,00|0,00|
|C170|001|101||38,00000|000001|7980,00|0,00|0|051|1101|0000000002|0,00|0,00|0,00|0,00|0,00|0,00|0|00||7980,00|||54|7980,00|1,6500|||131,67|54|7980,00|7,6000|||606,48||
|C100|1|0|11|55|00|1|000008575|42210804586156000238550010000085751000009679|04082021|04082021|119040,27|1|0,00|0,00|119040,27|0|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|
|C170|001|069||50,67700|000004|119040,27|0,00|0|041|7101|0000000006|0,00|0,00|0,00|0,00|0,00|0,00|0|53|||||08|||||0,00|08|||||0,00||
|C100|0|1|12|01|00|1|000355064|42210884584515000176550010003550641036516283|02082021|02082021|11440,00|1|0,00|0,00|11440,00|0|0,00|0,00|0,00|11440,00|1372,80|0,00|0,00|0,00|188,76|869,44|0,00|0,00|
|C170|001|301||110,00000|000005|11440,00|0,00|0|000|1101|0000000002|11440,00|12,00|1372,80|0,00|0,00|0,00|0|00||11440,00|||54|11440,00|1,6500|||188,76|54|11440,00|7,6000|||869,44||
|C100|0|1|6|01|00|6|000002878|42210884933969000105550060000028781000036433|04082021|04082021|7980,00|1|0,00|0,00|7980,00|1|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|131,67|606,48|0,00|0,00|
|C170|001|101||38,00000|000001|7980,00|0,00|0|051|1101|0000000002|0,00|0,00|0,00|0,00|0,00|0,00|0|00||7980,00|||54|7980,00|1,6500|||131,67|54|7980,00|7,6000|||606,48||
|C100|1|0|13|55|00|1|000008578|42210804586156000238550010000085781000009450|05082021|05082021|9576,00|1|0,00|0,00|9120,00|1|0,00|0,00|0,00|0,00|0,00|0,00|0,00|456,00|150,48|693,12|0,00|0,00|
|C170|001|070||95,00000|000002|9120,00|0,00|0|051|5101|0000000001|0,00|0,00|0,00|0,00|0,00|0,00|0|50||9120,00|5,00|456,00|01|9120,00|1,6500|||150,48|01|9120,00|7,6000|||693,12||
|C100|0|1|10|01|00|1|000002641|42210814211243000183550010000026411146066290|05082021|05082021|20492,80|1|0,00|0,00|20492,80|0|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|338,13|1557,45|0,00|0,00|
|C170|001|101||128,08000|000001|20492,80|0,00|0|051|1101|0000000002|0,00|0,00|0,00|0,00|0,00|0,00|0|00||20492,80|||54|20492,80|1,6500|||338,13|54|20492,80|7,6000|||1557,45||
|C100|0|1|6|01|00|6|000002883|4221088493396900010555006000002831000036484|05082021|05082021|7980,00|1|0,00|0,00|7980,00|1|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|131,67|606,48|0,00|0,00|
